player_id,game_id,game_date,matchup,team_abbreviation,minutes,points,assists,rebounds,steals,blocks,turnovers,fgm,fga,fg3m,fg3a,avg_points_last5,avg_assists_last5,avg_rebounds_last5,avg_minutes_last5,avg_fg3m_last5,avg_fg3a_last5,avg_fga_last5,fg3_pct_last5
1628436,22500654,2026-01-25,SAS vs. NOP,SAS,20.0,5.0,1.0,8.0,0.0,1.0,0.0,2.0,5.0,0.0,0.0,1.75,1.75,5.25,19.0,0.0,0.0,1.75,
1628449,22500277,2025-11-23,BOS vs. ORL,BOS,14.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5,0.5,9.0,0.5,1.5,1.5,0.3333333333333333
1628467,22500601,2026-01-17,LAL @ POR,LAL,21.0,11.0,1.0,5.0,1.0,0.0,0.0,4.0,8.0,1.0,2.0,4.0,0.5,2.25,8.75,0.25,0.5,2.5,0.5
1628502,22500669,2026-01-27,PHX vs. BKN,PHX,7.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,1.0,4.0,0.0,0.0,0.3333333333333333,
1628960,22500669,2026-01-27,PHX vs. BKN,PHX,34.0,18.0,6.0,3.0,1.0,0.0,2.0,7.0,11.0,2.0,4.0,19.5,6.0,3.0,32.75,3.0,8.5,13.5,0.35294117647058826
1628963,22500608,2026-01-19,WAS vs. LAC,WAS,17.0,6.0,1.0,8.0,0.0,2.0,4.0,2.0,5.0,0.0,0.0,10.5,1.5,7.0,18.0,0.5,0.5,6.5,1.0
1628969,22500665,2026-01-27,NYK vs. SAC,NYK,38.0,18.0,5.0,3.0,0.0,0.0,1.0,8.0,13.0,2.0,3.0,17.0,4.0,1.5,34.25,1.75,4.5,12.5,0.3888888888888889
1628970,22500657,2026-01-26,CHA vs. PHI,CHA,19.0,10.0,3.0,3.0,0.0,1.0,0.0,4.0,7.0,1.0,3.0,14.0,3.4,5.4,29.4,1.4,5.0,11.6,0.27999999999999997
1628971,22500668,2026-01-27,DEN vs. DET,DEN,23.0,16.0,2.0,7.0,1.0,2.0,1.0,7.0,10.0,0.0,2.0,10.75,2.0,3.75,26.0,1.0,2.25,6.5,0.4444444444444444
1628973,22500665,2026-01-27,NYK vs. SAC,NYK,35.0,28.0,4.0,3.0,0.0,1.0,2.0,9.0,17.0,4.0,8.0,19.75,6.0,3.0,34.0,2.75,7.25,16.25,0.3793103448275862
1628975,22500661,2026-01-26,CHI vs. LAL,CHI,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.5,2.5,10.5,1.5,4.0,5.0,0.375
1628976,22500658,2026-01-26,ORL @ CLE,ORL,34.0,9.0,1.0,7.0,0.0,1.0,0.0,4.0,8.0,1.0,4.0,11.0,1.25,5.25,28.75,1.25,3.75,9.25,0.3333333333333333
1628978,22500663,2026-01-26,MIN vs. GSW,MIN,31.0,15.0,8.0,4.0,1.0,3.0,4.0,5.0,10.0,5.0,9.0,11.25,4.75,3.75,27.0,3.25,7.0,9.5,0.4642857142857143
1628983,22500667,2026-01-27,OKC vs. NOP,OKC,36.0,29.0,4.0,6.0,0.0,0.0,3.0,8.0,22.0,0.0,3.0,31.0,8.333333333333334,5.666666666666667,33.333333333333336,0.6666666666666666,2.3333333333333335,18.666666666666668,0.2857142857142857
1628988,22500581,2026-01-15,HOU vs. OKC,HOU,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.3333333333333333,0.6666666666666666,4.333333333333333,0.3333333333333333,0.6666666666666666,1.3333333333333333,0.5
1628989,22500661,2026-01-26,CHI vs. LAL,CHI,16.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,7.0,3.25,5.5,22.0,1.25,4.75,7.75,0.2631578947368421
1628991,22500662,2026-01-26,MEM @ HOU,MEM,32.0,17.0,1.0,7.0,1.0,2.0,1.0,8.0,17.0,1.0,5.0,19.666666666666668,2.3333333333333335,6.666666666666667,33.0,2.3333333333333335,8.0,18.666666666666668,0.2916666666666667
1628997,22500648,2026-01-24,DAL vs. LAL,DAL,24.0,17.0,1.0,3.0,1.0,2.0,0.0,6.0,10.0,3.0,4.0,7.75,3.25,6.5,25.0,1.5,2.25,6.75,0.6666666666666666
1628998,22500211,2025-11-11,IND @ UTA,,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,
1629001,22500644,2026-01-25,GSW @ MIN,,21.0,12.0,4.0,3.0,1.0,0.0,3.0,4.0,13.0,1.0,5.0,14.0,3.0,3.3333333333333335,23.333333333333332,1.3333333333333333,4.666666666666667,11.333333333333334,0.2857142857142857
1629004,22500649,2026-01-24,UTA vs. MIA,,17.0,8.0,1.0,3.0,1.0,0.0,2.0,3.0,4.0,0.0,0.0,5.25,1.75,2.0,21.0,0.75,3.25,5.5,0.23076923076923078
1629006,22500662,2026-01-26,HOU vs. MEM,,25.0,2.0,2.0,7.0,1.0,0.0,0.0,1.0,3.0,0.0,2.0,6.25,1.75,6.25,23.75,1.5,4.0,5.75,0.375
1629008,22500669,2026-01-27,BKN @ PHX,,37.0,36.0,3.0,5.0,3.0,0.0,3.0,15.0,24.0,6.0,10.0,37.0,3.0,7.5,37.0,6.5,12.5,26.0,0.52
1629011,22500665,2026-01-27,NYK vs. SAC,,27.0,7.0,0.0,13.0,2.0,0.0,0.0,3.0,5.0,0.0,0.0,3.0,1.0,9.0,22.333333333333332,0.0,0.0,2.3333333333333335,
1629012,22500657,2026-01-26,CHA vs. PHI,,18.0,10.0,3.0,2.0,1.0,0.0,3.0,3.0,7.0,1.0,5.0,10.0,2.4,1.6,17.0,1.8,4.2,7.8,0.42857142857142855
1629013,22500665,2026-01-27,NYK vs. SAC,,17.0,2.0,3.0,1.0,2.0,0.0,1.0,1.0,3.0,0.0,0.0,9.25,1.75,2.25,20.75,2.5,5.75,8.0,0.43478260869565216
1629014,22500660,2026-01-26,BOS vs. POR,,26.0,12.0,1.0,1.0,2.0,1.0,1.0,5.0,12.0,2.0,7.0,16.75,1.0,1.75,24.0,3.0,7.75,13.25,0.3870967741935484
1629018,22500666,2026-01-27,MIL @ PHI,,21.0,13.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,4.0,9.0,8.333333333333334,0.6666666666666666,0.3333333333333333,23.666666666666668,2.3333333333333335,7.0,7.666666666666667,0.33333333333333337
1629020,22500661,2026-01-26,LAL @ CHI,,17.0,2.0,2.0,7.0,0.0,0.0,1.0,1.0,3.0,0.0,2.0,3.75,1.25,4.25,17.25,0.25,2.25,4.75,0.1111111111111111
1629021,22500658,2026-01-26,ORL @ CLE,,12.0,5.0,0.0,3.0,0.0,0.0,1.0,2.0,9.0,1.0,3.0,4.25,0.0,1.0,6.75,1.0,2.0,4.5,0.5
1629023,22500648,2026-01-24,DAL vs. LAL,,26.0,2.0,0.0,3.0,1.0,1.0,1.0,1.0,5.0,0.0,1.0,11.5,1.5,5.75,30.0,0.25,2.75,13.25,0.09090909090909091
1629026,22500667,2026-01-27,OKC vs. NOP,,21.0,3.0,4.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,5.0,2.3333333333333335,2.3333333333333335,19.0,0.6666666666666666,1.6666666666666667,4.666666666666667,0.39999999999999997
1629027,22500435,2025-12-27,ATL vs. NYK,,31.0,9.0,10.0,0.0,2.0,0.0,6.0,2.0,9.0,0.0,4.0,9.0,10.0,0.0,31.0,0.0,4.0,9.0,0.0
1629028,22500661,2026-01-26,LAL @ CHI,LAL,22.0,6.0,0.0,2.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,14.25,1.5,6.0,25.5,0.0,0.0,7.5,
1629029,22500661,2026-01-26,LAL @ CHI,LAL,38.0,46.0,11.0,7.0,0.0,0.0,3.0,15.0,25.0,8.0,14.0,35.5,9.5,9.5,34.0,5.5,12.25,22.25,0.4489795918367347
1629048,22500646,2026-01-24,ORL vs. CLE,ORL,5.0,2.0,0.0,6.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,3.0,0.0,4.0,7.0,0.0,0.0,3.0,
1629057,22500660,2026-01-26,POR @ BOS,,20.0,6.0,0.0,2.0,2.0,1.0,1.0,3.0,3.0,0.0,0.0,6.666666666666667,1.6666666666666667,8.333333333333334,19.333333333333332,0.0,0.0,3.6666666666666665,
1629060,22500661,2026-01-26,LAL @ CHI,LAL,29.0,23.0,1.0,2.0,1.0,1.0,0.0,9.0,11.0,4.0,5.0,11.25,1.0,2.25,23.5,1.75,3.75,8.5,0.4666666666666667
1629111,22500639,2026-01-23,MEM vs. NOP,MEM,32.0,24.0,2.0,11.0,1.0,1.0,2.0,11.0,18.0,2.0,5.0,13.25,1.0,7.5,28.75,1.0,3.25,11.5,0.3076923076923077
1629130,22500668,2026-01-27,DET @ DEN,,23.0,2.0,3.0,3.0,0.0,0.0,0.0,1.0,9.0,0.0,8.0,8.5,1.75,2.25,26.25,2.0,7.25,9.75,0.27586206896551724
1629162,22500632,2026-01-22,SAS @ UTA,,9.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,4.0,0.0,0.3333333333333333,1.0,0.0
1629216,22500661,2026-01-26,LAL @ CHI,,12.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,6.25,1.5,1.25,18.25,1.75,3.75,4.5,0.4666666666666667
1629234,22500557,2026-01-11,SAC vs. HOU,SAC,9.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0,0.0,1.0,2.0,0.0,1.0,6.5,0.0,0.5,3.5,0.0
1629599,22500666,2026-01-27,MIL @ PHI,MIL,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,
1629611,22500669,2026-01-27,BKN @ PHX,BKN,30.0,7.0,2.0,3.0,0.0,0.0,3.0,3.0,5.0,0.0,2.0,7.5,1.25,3.25,26.75,0.75,2.75,5.75,0.2727272727272727
1629614,22500659,2026-01-26,IND @ ATL,,30.0,6.0,13.0,5.0,1.0,1.0,4.0,3.0,10.0,0.0,2.0,16.666666666666668,10.666666666666666,5.666666666666667,32.0,2.3333333333333335,6.0,14.333333333333334,0.3888888888888889
1629618,22500668,2026-01-27,DEN vs. DET,,16.0,4.0,1.0,3.0,1.0,0.0,1.0,2.0,3.0,0.0,0.0,2.75,2.0,2.75,15.75,0.25,1.75,3.0,0.14285714285714285
1629627,22500667,2026-01-27,NOP @ OKC,,34.0,21.0,2.0,11.0,0.0,1.0,3.0,8.0,11.0,0.0,0.0,16.75,3.0,8.5,32.0,0.0,0.0,10.0,
1629628,22500653,2026-01-25,TOR @ OKC,TOR,21.0,14.0,2.0,6.0,2.0,0.0,2.0,6.0,12.0,2.0,3.0,16.25,3.5,5.75,26.0,1.25,4.5,12.75,0.2777777777777778
1629630,22500623,2026-01-21,MEM vs. ATL,,30.0,23.0,12.0,2.0,1.0,3.0,5.0,7.0,15.0,1.0,4.0,23.0,12.0,2.0,30.0,1.0,4.0,15.0,0.25
1629631,22500638,2026-01-23,CLE vs. SAC,CLE,19.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,1.0,3.0,15.0,0.6666666666666666,2.0,21.0,2.0,6.0,13.0,0.3333333333333333
1629632,22500661,2026-01-26,CHI vs. LAL,,31.0,23.0,6.0,5.0,1.0,0.0,4.0,8.0,13.0,5.0,10.0,16.75,5.25,3.75,31.25,2.0,7.25,13.0,0.27586206896551724
1629634,22500391,2025-12-20,MEM vs. WAS,MEM,4.0,2.0,0.0,3.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,3.0,4.0,0.0,0.0,2.0,
1629636,22500572,2026-01-14,CLE @ PHI,CLE,23.0,20.0,7.0,3.0,1.0,0.0,4.0,8.0,13.0,3.0,7.0,20.0,7.0,3.0,23.0,3.0,7.0,13.0,0.42857142857142855
1629637,22500661,2026-01-26,LAL @ CHI,LAL,23.0,8.0,1.0,4.0,1.0,2.0,0.0,3.0,4.0,0.0,0.0,6.75,0.75,3.5,16.75,0.0,0.0,3.75,
1629638,22500659,2026-01-26,ATL vs. IND,ATL,34.0,21.0,3.0,3.0,3.0,1.0,4.0,5.0,13.0,5.0,10.0,20.75,3.0,3.0,33.75,4.0,9.25,15.25,0.43243243243243246
1629639,22500580,2026-01-15,MIA vs. BOS,MIA,31.0,22.0,3.0,2.0,3.0,1.0,1.0,9.0,15.0,4.0,7.0,22.0,3.0,2.0,31.0,4.0,7.0,15.0,0.5714285714285714
1629640,22500654,2026-01-25,SAS vs. NOP,SAS,28.0,15.0,1.0,2.0,0.0,0.0,0.0,6.0,12.0,1.0,5.0,13.0,2.0,5.25,24.0,0.75,3.5,10.25,0.21428571428571427
1629645,22500014,2026-01-19,MIL @ ATL,,28.0,9.0,7.0,6.0,1.0,1.0,3.0,2.0,5.0,0.0,0.0,9.0,7.0,6.0,28.0,0.0,0.0,5.0,
1629646,22500176,2025-11-05,MEM vs. HOU,,15.0,4.0,1.0,5.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,4.0,1.0,5.0,15.0,0.0,0.0,5.0,
1629651,22500669,2026-01-27,BKN @ PHX,BKN,29.0,8.0,8.0,5.0,0.0,2.0,2.0,2.0,6.0,0.0,0.0,8.5,4.75,6.0,26.75,0.0,0.0,7.25,
1629652,22500667,2026-01-27,OKC vs. NOP,OKC,34.0,12.0,3.0,8.0,1.0,0.0,1.0,4.0,12.0,4.0,9.0,7.666666666666667,2.0,5.333333333333333,31.0,2.3333333333333335,5.666666666666667,9.333333333333334,0.4117647058823529
1629655,22500648,2026-01-24,DAL vs. LAL,DAL,16.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,9.25,1.25,5.75,22.5,0.0,0.0,5.75,
1629656,22500657,2026-01-26,PHI @ CHA,PHI,26.0,14.0,5.0,3.0,1.0,0.0,2.0,5.0,11.0,0.0,2.0,9.0,3.5,3.5,21.0,0.0,1.5,7.0,0.0
1629660,0022500700,2026-01-31,MEM vs. MIN,MEM,20.0,20.0,6.0,1.0,1.0,0.0,2.0,6.0,12.0,2.0,7.0,20.0,6.0,1.0,20.0,2.0,7.0,12.0,0.2857142857142857
1629661,22500415,2025-12-23,DEN @ DAL,DEN,24.0,8.0,3.0,2.0,0.0,0.0,0.0,3.0,7.0,2.0,3.0,8.0,3.0,2.0,24.0,2.0,3.0,7.0,0.6666666666666666
1629673,22500639,2026-01-23,NOP @ MEM,,12.0,6.0,3.0,4.0,0.0,0.0,1.0,2.0,8.0,2.0,7.0,6.0,3.0,4.0,12.0,2.0,7.0,8.0,0.2857142857142857
1629674,22500660,2026-01-26,BOS vs. POR,,22.0,4.0,6.0,4.0,0.0,1.0,2.0,2.0,6.0,0.0,0.0,9.333333333333334,4.0,9.0,27.333333333333332,0.0,0.0,9.0,
1629675,22500663,2026-01-26,MIN vs. GSW,,25.0,15.0,3.0,7.0,3.0,1.0,3.0,6.0,12.0,3.0,7.0,19.0,3.25,7.75,28.25,4.0,8.75,13.25,0.45714285714285713
1629680,22500135,2025-10-29,POR @ UTA,,5.0,3.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,5.0,1.0,1.0,1.0,1.0
1629684,22500657,2026-01-26,CHA vs. PHI,,17.0,9.0,0.0,5.0,0.0,0.0,1.0,3.0,7.0,2.0,5.0,7.5,1.0,5.25,18.75,1.25,3.75,6.0,0.3333333333333333
1629723,22500662,2026-01-26,MEM @ HOU,MEM,20.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,5.666666666666667,2.0,4.333333333333333,22.333333333333332,1.0,2.0,3.3333333333333335,0.5
1629731,22500658,2026-01-26,CLE vs. ORL,,29.0,6.0,2.0,7.0,1.0,1.0,1.0,2.0,4.0,0.0,2.0,6.5,1.25,4.75,23.25,1.25,3.0,4.25,0.4166666666666667
1629750,22500668,2026-01-27,DET @ DEN,DET,19.0,10.0,1.0,6.0,0.0,0.0,1.0,3.0,6.0,1.0,3.0,5.25,0.5,3.5,14.25,1.0,2.0,3.25,0.5
1630162,22500644,2026-01-25,MIN vs. GSW,MIN,34.0,32.0,2.0,11.0,0.0,1.0,8.0,13.0,20.0,4.0,7.0,27.75,4.0,6.0,36.5,3.0,6.75,18.75,0.4444444444444444
1630163,22500657,2026-01-26,CHA vs. PHI,CHA,20.0,11.0,8.0,2.0,1.0,0.0,4.0,4.0,12.0,2.0,6.0,17.8,6.8,4.4,27.2,3.4,9.0,15.6,0.37777777777777777
1630164,22500413,2025-12-23,IND vs. MIL,,12.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,12.0,0.0,0.0,1.0,
1630166,22500664,2026-01-27,POR @ WAS,POR,31.0,17.0,3.0,12.0,0.0,1.0,6.0,6.0,14.0,3.0,5.0,14.0,3.0,8.5,29.5,2.0,5.5,14.0,0.36363636363636365
1630167,22500110,2025-10-26,IND @ MIN,,17.0,9.0,0.0,6.0,1.0,0.0,2.0,2.0,6.0,1.0,3.0,9.0,0.0,6.0,17.0,1.0,3.0,6.0,0.3333333333333333
1630168,22500659,2026-01-26,ATL vs. IND,,31.0,12.0,2.0,10.0,0.0,1.0,1.0,5.0,13.0,2.0,6.0,14.5,2.5,8.0,30.0,2.0,6.0,12.5,0.3333333333333333
1630170,22500654,2026-01-25,SAS vs. NOP,,25.0,13.0,1.0,1.0,1.0,0.0,1.0,5.0,12.0,2.0,8.0,11.75,1.5,2.25,26.5,1.75,6.25,10.5,0.28
1630171,22500661,2026-01-26,CHI vs. LAL,,28.0,7.0,5.0,1.0,0.0,0.0,0.0,3.0,5.0,1.0,2.0,9.8,1.6,1.8,27.2,1.2,2.6,7.4,0.4615384615384615
1630172,22500661,2026-01-26,CHI vs. LAL,,12.0,7.0,1.0,0.0,0.0,0.0,1.0,3.0,5.0,1.0,3.0,6.2,1.0,3.6,20.6,0.8,3.8,7.0,0.2105263157894737
1630173,22500665,2026-01-27,SAC @ NYK,SAC,24.0,6.0,0.0,5.0,2.0,0.0,2.0,3.0,7.0,0.0,2.0,5.25,0.75,6.25,20.0,0.25,1.25,6.5,0.2
1630174,22500659,2026-01-26,IND @ ATL,,29.0,18.0,4.0,2.0,0.0,0.0,3.0,6.0,11.0,3.0,6.0,18.333333333333332,3.0,2.3333333333333335,32.333333333333336,3.0,5.0,10.0,0.6
1630175,22500666,2026-01-27,MIL @ PHI,MIL,14.0,10.0,1.0,1.0,0.0,0.0,2.0,3.0,8.0,1.0,2.0,5.666666666666667,1.6666666666666667,1.6666666666666667,15.666666666666666,0.6666666666666666,3.3333333333333335,8.666666666666666,0.19999999999999998
1630178,22500657,2026-01-26,PHI @ CHA,PHI,25.0,6.0,7.0,2.0,0.0,0.0,3.0,3.0,12.0,0.0,3.0,21.333333333333332,7.666666666666667,3.6666666666666665,33.666666666666664,2.6666666666666665,7.0,16.0,0.38095238095238093
1630180,22500667,2026-01-27,NOP @ OKC,NOP,33.0,16.0,5.0,13.0,2.0,0.0,1.0,4.0,16.0,3.0,6.0,20.0,3.75,7.5,33.5,2.5,6.5,16.5,0.38461538461538464
1630182,22500657,2026-01-26,CHA vs. PHI,CHA,21.0,12.0,4.0,2.0,1.0,0.0,2.0,3.0,6.0,1.0,3.0,2.8,1.4,1.4,14.6,0.2,1.4,2.6,0.14285714285714288
1630183,22500663,2026-01-26,MIN vs. GSW,MIN,30.0,14.0,3.0,3.0,0.0,3.0,3.0,4.0,9.0,2.0,4.0,15.75,2.75,3.25,31.25,3.0,4.75,10.5,0.631578947368421
1630188,22500661,2026-01-26,CHI vs. LAL,,37.0,13.0,0.0,7.0,1.0,0.0,1.0,5.0,7.0,3.0,5.0,12.333333333333334,1.0,7.666666666666667,26.666666666666668,2.3333333333333335,3.3333333333333335,7.666666666666667,0.7000000000000001
1630191,22500668,2026-01-27,DET @ DEN,,20.0,7.0,0.0,2.0,0.0,0.0,0.0,3.0,7.0,0.0,2.0,10.25,1.0,2.5,22.25,0.0,1.25,7.0,0.0
1630192,22500668,2026-01-27,DEN vs. DET,,17.0,4.0,1.0,6.0,0.0,1.0,3.0,2.0,3.0,0.0,0.0,2.5,0.5,3.5,11.25,0.0,0.0,2.25,
1630193,22500653,2026-01-25,TOR @ OKC,,32.0,23.0,2.0,11.0,2.0,0.0,1.0,7.0,14.0,6.0,10.0,15.0,3.75,6.75,32.0,3.0,6.0,12.0,0.5
1630194,22500650,2026-01-25,DET vs. SAC,,5.0,2.0,1.0,4.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,2.6666666666666665,0.6666666666666666,2.6666666666666665,5.666666666666667,0.0,0.0,2.3333333333333335,
1630198,22500667,2026-01-27,OKC vs. NOP,OKC,24.0,17.0,3.0,3.0,0.0,0.0,1.0,6.0,11.0,5.0,10.0,10.666666666666666,2.3333333333333335,2.6666666666666665,24.0,3.3333333333333335,8.333333333333334,9.0,0.39999999999999997
1630200,22500631,2026-01-22,CHI @ MIN,CHI,27.0,12.0,7.0,3.0,1.0,0.0,2.0,5.0,7.0,1.0,2.0,12.0,7.0,3.0,27.0,1.0,2.0,7.0,0.5
1630202,22500660,2026-01-26,BOS vs. POR,,35.0,23.0,3.0,4.0,0.0,0.0,0.0,8.0,16.0,5.0,11.0,17.75,4.0,3.25,30.75,2.75,6.0,12.75,0.4583333333333333
1630208,22500564,2026-01-13,PHX @ MIA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1630214,22500017,2026-01-19,BOS @ DET,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,
1630217,22500658,2026-01-26,ORL @ CLE,ORL,38.0,19.0,0.0,4.0,1.0,1.0,0.0,7.0,17.0,3.0,7.0,24.75,2.75,2.5,37.0,3.5,6.25,16.25,0.56
1630224,22500636,2026-01-23,PHX @ ATL,PHX,4.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,7.5,1.0,2.5,10.0,1.5,4.0,6.0,0.375
1630228,22500630,2026-01-22,GSW @ DAL,GSW,9.0,10.0,2.0,1.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,10.0,2.0,1.0,9.0,0.0,0.0,3.0,
1630230,22500648,2026-01-24,DAL vs. LAL,DAL,37.0,21.0,2.0,11.0,1.0,0.0,3.0,7.0,15.0,0.0,3.0,15.666666666666666,1.6666666666666667,8.333333333333334,33.666666666666664,0.0,1.3333333333333333,13.333333333333334,0.0
1630241,22500572,2026-01-14,CLE @ PHI,,10.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,5.0,1.0,3.0,9.75,2.5,2.0,20.5,2.5,5.25,7.5,0.47619047619047616
1630245,22500661,2026-01-26,CHI vs. LAL,CHI,25.0,20.0,2.0,3.0,2.0,0.0,1.0,8.0,14.0,2.0,6.0,20.2,4.2,5.6,29.6,1.8,4.6,14.0,0.391304347826087
1630249,22500659,2026-01-26,ATL vs. IND,ATL,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.666666666666667,0.3333333333333333,1.6666666666666667,13.0,0.6666666666666666,2.0,3.6666666666666665,0.3333333333333333
1630256,22500662,2026-01-26,HOU vs. MEM,,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.3333333333333333,1.3333333333333333,8.0,0.0,0.6666666666666666,2.0,0.0
1630264,22500664,2026-01-27,WAS vs. POR,WAS,6.0,2.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,3.6666666666666665,0.3333333333333333,5.333333333333333,16.666666666666668,0.0,0.0,3.3333333333333335,
1630311,22500663,2026-01-26,GSW @ MIN,,34.0,10.0,6.0,5.0,1.0,0.0,4.0,4.0,11.0,2.0,4.0,4.0,3.0,2.6666666666666665,15.333333333333334,0.6666666666666666,1.3333333333333333,3.6666666666666665,0.5
1630314,22500648,2026-01-24,DAL vs. LAL,,23.0,20.0,4.0,4.0,0.0,0.0,2.0,8.0,17.0,0.0,1.0,16.25,3.25,2.5,19.25,0.75,1.5,11.0,0.5
1630322,22500611,2026-01-19,SAS vs. UTA,,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,2.6666666666666665,0.0,1.0,1.0,0.0
1630526,22500648,2026-01-24,DAL vs. LAL,,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,
1630529,22500667,2026-01-27,NOP @ OKC,NOP,27.0,9.0,5.0,5.0,2.0,2.0,0.0,3.0,12.0,1.0,9.0,10.5,3.25,4.25,31.0,1.75,5.5,8.75,0.3181818181818182
1630530,22500667,2026-01-27,NOP @ OKC,,39.0,10.0,5.0,5.0,3.0,1.0,0.0,3.0,20.0,1.0,11.0,16.0,3.25,4.0,36.75,1.75,9.25,18.75,0.1891891891891892
1630532,22500602,2026-01-18,ORL @ MEM,,26.0,14.0,3.0,4.0,0.0,0.0,0.0,5.0,13.0,0.0,2.0,14.0,3.0,4.0,26.0,0.0,2.0,13.0,0.0
1630533,22500669,2026-01-27,BKN @ PHX,,28.0,11.0,5.0,1.0,1.0,0.0,1.0,3.0,9.0,3.0,7.0,11.0,5.0,1.0,28.0,3.0,7.0,9.0,0.42857142857142855
1630534,22500653,2026-01-25,TOR @ OKC,TOR,15.0,5.0,1.0,3.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,1.25,0.25,1.25,5.5,0.0,0.25,1.0,0.0
1630536,22500645,2026-01-24,WAS @ CHA,WAS,9.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,3.3333333333333335,2.0,3.0,11.666666666666666,0.3333333333333333,0.6666666666666666,3.0,0.5
1630538,22500663,2026-01-26,MIN vs. GSW,MIN,25.0,17.0,5.0,7.0,2.0,0.0,1.0,6.0,9.0,3.0,4.0,9.25,3.0,4.0,18.25,1.75,3.5,6.75,0.5
1630540,22500665,2026-01-27,NYK vs. SAC,NYK,30.0,9.0,4.0,2.0,2.0,0.0,1.0,4.0,11.0,1.0,6.0,9.0,4.0,2.0,30.0,1.0,6.0,11.0,0.16666666666666666
1630541,22500663,2026-01-26,GSW @ MIN,,26.0,10.0,1.0,4.0,0.0,1.0,1.0,4.0,12.0,2.0,7.0,15.666666666666666,0.3333333333333333,4.333333333333333,25.666666666666668,3.3333333333333335,7.333333333333333,11.666666666666666,0.4545454545454546
1630543,22500659,2026-01-26,IND @ ATL,IND,12.0,4.0,0.0,5.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,1.3333333333333333,0.3333333333333333,3.3333333333333335,7.0,0.0,0.0,1.0,
1630544,22500657,2026-01-26,CHA vs. PHI,CHA,12.0,4.0,3.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,3.5,1.5,0.0,7.5,1.0,2.0,2.0,0.5
1630545,22500013,2025-12-25,MIN @ DEN,,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,10.0,0.0,2.0,3.0,0.0
1630548,22500663,2026-01-26,MIN vs. GSW,MIN,5.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,4.0,0.0,1.0,1.5,0.0
